,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Real Madrid,18,2019-01-06,18:30:00,Home,Real Sociedad,0,2,2.3,2.82,0.07035714285714285,0.0,28.0,8.0,5.0,1.0,810.0,18.0,12.0,13.0,2.6,1.8,51.0,0.0,587.0,69.0,459.0,29.0,3264.0,1.5,22.0,43.0,17.0,4.0,1.0,34.0,10.0,1.0,11.0,7.0,20.0,13.0,10.0,0.0,47.0,7.0,16.0,13.0,5.0,1.0,13.0,1.0,0.0,1.0,0.0,47.0,15.0,11.0
1,Real Sociedad,18,2019-01-06,18:30:00,Away,Real Madrid,2,0,2.6,1.76,0.1590909090909091,1.0,11.0,3.0,1.0,0.0,617.0,12.0,10.0,21.0,1.5,1.5,22.0,4.0,391.0,30.0,318.0,22.0,2163.0,0.7000000000000001,9.0,17.0,6.0,2.0,0.0,9.0,4.0,2.0,10.0,7.0,19.0,12.0,45.0,0.0,15.0,7.0,6.0,9.0,11.0,0.0,13.0,2.0,1.0,0.0,0.0,51.0,11.0,15.0
0,Getafe,18,2019-01-06,20:45:00,Home,Barcelona,1,2,1.5,1.48,0.17,0.0,12.0,8.0,3.0,0.0,853.0,12.0,2.0,11.0,1.5,0.9,21.0,3.0,683.0,35.0,511.0,13.0,3318.0,0.9,6.0,26.0,8.0,1.0,3.0,6.0,3.0,2.0,8.0,4.0,8.0,4.0,11.0,0.0,20.0,9.0,4.0,15.0,7.0,0.0,12.0,2.0,0.0,0.0,0.0,45.0,15.0,6.0
1,Barcelona,18,2019-01-06,20:45:00,Away,Getafe,2,1,1.2,1.24,0.128,1.0,10.0,2.0,4.0,0.0,344.0,16.0,8.0,15.0,1.3,1.2,13.0,2.0,162.0,26.0,152.0,12.0,1570.0,1.3,8.0,16.0,8.0,2.0,0.0,16.0,4.0,3.0,9.0,9.0,17.0,8.0,17.0,1.0,12.0,4.0,0.0,13.0,8.0,0.0,23.0,3.0,0.0,0.0,0.0,49.0,6.0,15.0
0,Celta Vigo,18,2019-01-07,21:00:00,Home,Athletic Club,1,2,1.8,1.8,0.26,2.0,8.0,4.0,5.0,0.0,464.0,14.0,12.0,14.0,1.7,1.5,14.0,4.0,246.0,26.0,212.0,19.0,2113.0,1.3,5.0,22.0,7.0,1.0,3.0,13.0,2.0,2.0,11.0,10.0,24.0,14.0,21.0,0.0,22.0,6.0,5.0,13.0,12.0,0.0,21.0,2.0,0.0,0.0,0.0,51.0,24.0,19.0
1,Athletic Club,18,2019-01-07,21:00:00,Away,Celta Vigo,2,1,1.5,1.36,0.055,1.0,17.0,3.0,2.0,0.0,788.0,18.0,7.0,10.0,1.7,1.2,32.0,1.0,566.0,47.0,389.0,29.0,3313.0,0.6,13.0,38.0,10.0,7.0,1.0,26.0,3.0,1.0,8.0,6.0,15.0,9.0,22.0,0.0,24.0,10.0,3.0,16.0,4.0,0.0,16.0,1.0,0.0,0.0,0.0,53.0,19.0,24.0
0,Rayo Vallecano,19,2019-01-11,21:00:00,Home,Celta Vigo,4,2,1.3,1.4100000000000001,0.13615384615384615,0.0,12.0,3.0,1.0,0.0,620.0,27.0,2.0,11.0,0.6000000000000001,0.4,21.0,2.0,391.0,45.0,334.0,14.0,2677.0,0.5,7.0,38.0,8.0,1.0,1.0,21.0,5.0,2.0,15.0,11.0,26.0,15.0,22.0,1.0,31.0,7.0,4.0,14.0,17.0,0.0,8.0,2.0,0.0,0.0,0.0,49.0,14.0,14.0
1,Celta Vigo,19,2019-01-11,21:00:00,Away,Rayo Vallecano,2,4,2.0,1.67,0.32,3.0,11.0,8.0,4.0,0.0,465.0,24.0,5.0,8.0,2.0,0.9,20.0,8.0,225.0,27.0,220.0,17.0,2014.0,1.0,7.0,22.0,11.0,0.0,3.0,18.0,7.0,4.0,12.0,7.0,19.0,12.0,31.0,0.0,21.0,11.0,6.0,16.0,16.0,0.0,12.0,4.0,0.0,1.0,0.0,44.0,14.0,14.0
0,Leganés,19,2019-01-12,13:00:00,Home,Huesca,1,0,0.5,0.45,0.005,0.0,9.0,2.0,3.0,0.0,572.0,12.0,10.0,9.0,0.5,0.39999999999999997,15.0,0.0,333.0,31.0,258.0,22.0,2575.0,0.5,8.0,25.0,5.0,2.0,1.0,19.0,4.0,1.0,7.0,5.0,9.0,4.0,27.0,0.0,15.0,8.0,2.0,14.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,53.0,24.0,24.0
1,Huesca,19,2019-01-12,13:00:00,Away,Leganés,0,1,2.0,2.11,0.16857142857142857,1.0,14.0,7.0,3.0,0.0,547.0,17.0,10.0,9.0,2.2,1.7,23.0,2.0,316.0,37.0,241.0,16.0,2408.0,0.7,11.0,27.0,7.0,4.0,0.0,19.0,4.0,3.0,14.0,8.0,18.0,10.0,11.0,0.0,24.0,5.0,4.0,18.0,7.0,0.0,11.0,3.0,0.0,0.0,0.0,57.0,24.0,24.0
0,Valencia,19,2019-01-12,16:15:00,Home,Valladolid,1,1,0.2,3.63,0.1275,1.0,16.0,4.0,2.0,0.0,692.0,16.0,9.0,15.0,2.6,2.1,31.0,2.0,472.0,69.0,383.0,27.0,3159.0,2.1,13.0,47.0,15.0,6.0,0.0,35.0,7.0,2.0,13.0,5.0,12.0,7.0,9.0,0.0,34.0,10.0,4.0,13.0,8.0,0.0,15.0,2.0,1.0,0.0,0.0,72.0,28.0,22.0
1,Valladolid,19,2019-01-12,16:15:00,Away,Valencia,1,1,3.5,0.2,0.09499999999999999,0.0,6.0,1.0,5.0,0.0,475.0,18.0,12.0,17.0,0.2,0.1,10.0,2.0,234.0,15.0,214.0,12.0,1800.0,0.1,4.0,12.0,1.0,1.0,0.0,6.0,0.0,1.0,13.0,10.0,19.0,9.0,35.0,0.0,7.0,5.0,2.0,11.0,11.0,0.0,18.0,1.0,0.0,1.0,0.0,57.0,22.0,28.0
0,Girona,19,2019-01-12,18:30:00,Home,Alavés,1,1,1.1,1.15,0.04733333333333334,1.0,15.0,3.0,2.0,0.0,491.0,17.0,5.0,8.0,1.0999999999999999,1.0,26.0,1.0,277.0,28.0,253.0,12.0,2195.0,0.6000000000000001,12.0,20.0,8.0,6.0,0.0,20.0,3.0,3.0,11.0,7.0,15.0,8.0,24.0,0.0,17.0,4.0,2.0,15.0,9.0,0.0,14.0,3.0,0.0,0.0,0.0,52.0,17.0,28.0
1,Alavés,19,2019-01-12,18:30:00,Away,Girona,1,1,0.6,0.62,0.1475,1.0,9.0,4.0,4.0,0.0,588.0,13.0,10.0,10.0,0.6,0.6000000000000001,15.0,2.0,368.0,36.0,319.0,15.0,2363.0,0.9,8.0,23.0,9.0,2.0,0.0,23.0,6.0,2.0,7.0,4.0,14.0,10.0,24.0,0.0,20.0,7.0,2.0,19.0,10.0,0.0,21.0,2.0,0.0,0.0,0.0,54.0,28.0,17.0
0,Villarreal,19,2019-01-12,20:45:00,Home,Getafe,1,2,0.9,0.9099999999999999,0.1877777777777778,2.0,9.0,4.0,3.0,0.0,503.0,12.0,12.0,15.0,0.7,0.8,15.0,4.0,226.0,41.0,193.0,12.0,2527.0,0.5,7.0,36.0,6.0,2.0,0.0,14.0,1.0,3.0,6.0,8.0,19.0,11.0,30.0,0.0,15.0,5.0,2.0,13.0,10.0,0.0,13.0,3.0,0.0,1.0,1.0,55.0,23.0,28.0
1,Getafe,19,2019-01-12,20:45:00,Away,Villarreal,2,1,2.3,2.33,0.0725,0.0,16.0,7.0,4.0,0.0,633.0,15.0,17.0,19.0,2.2,1.5999999999999999,31.0,0.0,361.0,43.0,321.0,15.0,2692.0,1.2,11.0,35.0,7.0,1.0,4.0,24.0,6.0,1.0,6.0,5.0,12.0,7.0,24.0,0.0,25.0,8.0,4.0,15.0,4.0,0.0,14.0,1.0,1.0,0.0,0.0,61.0,28.0,23.0
0,Atlético Madrid,19,2019-01-13,12:00:00,Home,Levante,1,0,0.7,2.5,0.07578947368421052,0.0,18.0,4.0,0.0,0.0,669.0,29.0,21.0,8.0,1.7,1.4000000000000001,35.0,1.0,424.0,38.0,400.0,35.0,2351.0,2.0,15.0,22.0,11.0,0.0,6.0,11.0,5.0,3.0,21.0,12.0,23.0,11.0,17.0,0.0,30.0,4.0,8.0,17.0,8.0,0.0,9.0,3.0,0.0,0.0,0.0,71.0,17.0,9.0
1,Levante,19,2019-01-13,12:00:00,Away,Atlético Madrid,0,1,2.5,0.74,0.075,0.0,7.0,2.0,3.0,0.0,512.0,12.0,20.0,15.0,0.7,0.5,7.0,0.0,275.0,33.0,255.0,14.0,2266.0,0.0,3.0,23.0,2.0,0.0,0.0,12.0,2.0,0.0,8.0,4.0,24.0,20.0,23.0,0.0,10.0,12.0,4.0,10.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,61.0,9.0,17.0
0,Athletic Club,19,2019-01-13,16:15:00,Home,Sevilla,2,0,0.7,0.89,0.093,2.0,10.0,3.0,4.0,0.0,492.0,18.0,9.0,12.0,0.9,0.8,18.0,4.0,285.0,36.0,242.0,15.0,2490.0,0.7000000000000001,8.0,22.0,9.0,2.0,2.0,20.0,7.0,3.0,9.0,6.0,14.0,8.0,22.0,0.0,17.0,6.0,3.0,16.0,11.0,0.0,14.0,3.0,0.0,0.0,0.0,58.0,22.0,9.0
1,Sevilla,19,2019-01-13,16:15:00,Away,Athletic Club,0,2,0.9,0.5800000000000001,0.022222222222222223,0.0,10.0,4.0,3.0,0.0,600.0,17.0,6.0,9.0,0.7000000000000001,0.6,18.0,0.0,396.0,45.0,396.0,23.0,2537.0,0.6000000000000001,7.0,31.0,11.0,4.0,0.0,17.0,6.0,3.0,15.0,6.0,14.0,8.0,20.0,0.0,22.0,6.0,0.0,12.0,12.0,0.0,14.0,3.0,0.0,0.0,0.0,55.0,9.0,22.0
0,Barcelona,19,2019-01-13,18:30:00,Home,Eibar,3,0,0.9,1.15,0.23857142857142857,3.0,7.0,6.0,2.0,0.0,752.0,20.0,13.0,9.0,1.3,1.1,12.0,5.0,541.0,33.0,432.0,14.0,3203.0,0.9,7.0,27.0,7.0,1.0,8.0,6.0,2.0,8.0,13.0,10.0,13.0,3.0,35.0,0.0,19.0,7.0,6.0,11.0,12.0,0.0,10.0,8.0,0.0,0.0,0.0,63.0,17.0,14.0
1,Eibar,19,2019-01-13,18:30:00,Away,Barcelona,0,3,1.1,0.86,0.07928571428571429,0.0,15.0,2.0,1.0,0.0,563.0,19.0,13.0,8.0,0.9,0.7000000000000001,28.0,0.0,358.0,45.0,312.0,19.0,2588.0,1.1,12.0,39.0,12.0,7.0,2.0,34.0,3.0,3.0,11.0,7.0,22.0,15.0,8.0,0.0,24.0,10.0,3.0,14.0,10.0,0.0,12.0,3.0,0.0,0.0,0.0,59.0,14.0,17.0
0,Real Betis,19,2019-01-13,20:45:00,Home,Real Madrid,1,2,0.7,0.79,0.08666666666666667,1.0,9.0,2.0,2.0,0.0,853.0,19.0,7.0,13.0,0.7,0.7,18.0,2.0,677.0,53.0,536.0,31.0,3111.0,0.7,7.0,44.0,9.0,0.0,1.0,25.0,6.0,3.0,14.0,8.0,16.0,8.0,9.0,0.0,19.0,6.0,3.0,12.0,19.0,0.0,9.0,3.0,0.0,0.0,0.0,36.0,7.0,9.0
1,Real Madrid,19,2019-01-13,20:45:00,Away,Real Betis,2,1,0.8,0.61,0.04307692307692308,0.0,14.0,5.0,3.0,0.0,419.0,25.0,12.0,7.0,0.8,0.5,26.0,2.0,230.0,24.0,222.0,18.0,1750.0,0.2,11.0,24.0,5.0,1.0,0.0,9.0,5.0,4.0,11.0,6.0,25.0,19.0,34.0,0.0,14.0,8.0,6.0,15.0,11.0,0.0,13.0,4.0,0.0,0.0,0.0,48.0,9.0,7.0
0,Real Sociedad,19,2019-01-14,21:00:00,Home,Espanyol,3,2,2.1,1.98,0.0315,1.0,21.0,2.0,4.0,0.0,629.0,25.0,9.0,10.0,2.0,1.9,40.0,2.0,433.0,54.0,318.0,21.0,2552.0,1.2000000000000002,17.0,38.0,10.0,4.0,0.0,17.0,3.0,3.0,19.0,5.0,25.0,20.0,12.0,0.0,28.0,6.0,6.0,11.0,4.0,0.0,12.0,3.0,0.0,1.0,0.0,52.0,22.0,19.0
1,Espanyol,19,2019-01-14,21:00:00,Away,Real Sociedad,2,3,2.6,2.72,0.4211111111111111,1.0,8.0,3.0,7.0,1.0,458.0,10.0,13.0,20.0,1.9,0.8,13.0,3.0,270.0,15.0,248.0,21.0,1794.0,0.7,6.0,12.0,2.0,1.0,0.0,12.0,7.0,2.0,7.0,6.0,16.0,10.0,18.0,0.0,14.0,5.0,6.0,9.0,20.0,1.0,16.0,2.0,0.0,0.0,1.0,40.0,19.0,22.0
0,Getafe,20,2019-01-18,21:00:00,Home,Alavés,4,0,0.4,0.39,0.0,0.0,7.0,0.0,4.0,0.0,526.0,16.0,9.0,11.0,0.30000000000000004,0.2,11.0,0.0,267.0,37.0,211.0,7.0,2427.0,0.30000000000000004,3.0,34.0,5.0,1.0,0.0,10.0,2.0,1.0,10.0,5.0,12.0,7.0,28.0,0.0,13.0,7.0,3.0,21.0,13.0,0.0,18.0,1.0,0.0,1.0,0.0,53.0,37.0,20.0
1,Alavés,20,2019-01-18,21:00:00,Away,Getafe,0,4,2.0,1.83,0.16333333333333336,3.0,15.0,7.0,0.0,0.0,449.0,20.0,13.0,8.0,1.0,1.0,26.0,6.0,204.0,37.0,175.0,10.0,2021.0,0.9,11.0,19.0,7.0,1.0,4.0,17.0,4.0,1.0,9.0,7.0,17.0,10.0,22.0,0.0,20.0,5.0,2.0,19.0,11.0,0.0,17.0,1.0,1.0,0.0,0.0,59.0,20.0,37.0
0,Real Madrid,20,2019-01-19,16:15:00,Home,Sevilla,2,0,0.5,1.18,0.04772727272727272,1.0,23.0,6.0,2.0,0.0,836.0,15.0,14.0,11.0,1.5,1.1,41.0,3.0,606.0,85.0,558.0,40.0,3099.0,1.0,18.0,66.0,15.0,0.0,1.0,19.0,7.0,2.0,9.0,4.0,11.0,7.0,12.0,0.0,30.0,3.0,12.0,14.0,14.0,0.0,9.0,2.0,0.0,0.0,0.0,66.0,16.0,13.0
1,Sevilla,20,2019-01-19,16:15:00,Away,Real Madrid,0,2,1.5,0.49000000000000005,0.05,0.0,4.0,1.0,3.0,0.0,478.0,17.0,23.0,18.0,0.39999999999999997,0.4,8.0,0.0,235.0,21.0,231.0,11.0,1477.0,0.2,3.0,8.0,3.0,1.0,3.0,10.0,4.0,1.0,7.0,3.0,17.0,14.0,37.0,1.0,4.0,4.0,0.0,16.0,11.0,0.0,14.0,1.0,0.0,0.0,0.0,54.0,13.0,16.0
0,Huesca,20,2019-01-19,18:30:00,Home,Atlético Madrid,0,3,2.5,2.51,0.2692857142857143,2.0,15.0,8.0,2.0,0.0,564.0,20.0,17.0,11.0,2.6,1.3,28.0,5.0,300.0,37.0,247.0,15.0,1957.0,1.2,11.0,20.0,11.0,1.0,4.0,8.0,5.0,3.0,9.0,8.0,14.0,6.0,42.0,0.0,19.0,6.0,4.0,11.0,15.0,0.0,13.0,3.0,0.0,0.0,0.0,62.0,24.0,23.0
1,Atlético Madrid,20,2019-01-19,18:30:00,Away,Huesca,3,0,1.3,1.37,0.08,0.0,14.0,3.0,2.0,0.0,572.0,21.0,10.0,15.0,1.2999999999999998,1.1,23.0,0.0,300.0,43.0,314.0,12.0,2804.0,0.5,8.0,30.0,4.0,1.0,1.0,28.0,6.0,0.0,12.0,6.0,17.0,11.0,19.0,0.0,17.0,8.0,2.0,20.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,68.0,23.0,24.0
0,Celta Vigo,20,2019-01-19,20:45:00,Home,Valencia,1,2,1.2,0.7999999999999999,0.09333333333333334,1.0,12.0,4.0,4.0,0.0,690.0,14.0,13.0,5.0,0.8,0.6000000000000001,20.0,2.0,484.0,38.0,411.0,21.0,2881.0,0.6,8.0,30.0,3.0,1.0,2.0,11.0,4.0,2.0,9.0,4.0,8.0,4.0,33.0,1.0,9.0,3.0,2.0,12.0,11.0,0.0,18.0,2.0,0.0,0.0,0.0,51.0,21.0,17.0
1,Valencia,20,2019-01-19,20:45:00,Away,Celta Vigo,2,1,0.8,1.1400000000000001,0.1325,1.0,13.0,8.0,3.0,0.0,545.0,14.0,9.0,14.0,1.1,0.8999999999999999,25.0,4.0,346.0,44.0,293.0,19.0,2345.0,1.0,8.0,28.0,8.0,3.0,0.0,29.0,6.0,1.0,7.0,3.0,12.0,9.0,15.0,1.0,19.0,4.0,3.0,14.0,10.0,0.0,12.0,1.0,0.0,0.0,0.0,47.0,17.0,21.0
0,Real Betis,20,2019-01-20,12:00:00,Home,Girona,3,2,0.8,0.65,0.08545454545454545,1.0,11.0,4.0,2.0,0.0,740.0,25.0,10.0,18.0,0.6000000000000001,0.30000000000000004,18.0,6.0,505.0,30.0,476.0,33.0,2629.0,0.30000000000000004,6.0,22.0,4.0,0.0,1.0,18.0,7.0,1.0,18.0,7.0,16.0,9.0,21.0,3.0,30.0,9.0,12.0,13.0,11.0,0.0,8.0,1.0,1.0,0.0,0.0,60.0,15.0,17.0
1,Girona,20,2019-01-20,12:00:00,Away,Real Betis,2,3,1.4,0.8200000000000001,0.11624999999999999,2.0,8.0,5.0,4.0,0.0,571.0,20.0,21.0,10.0,0.9,0.7999999999999999,16.0,4.0,323.0,24.0,356.0,8.0,2017.0,0.7,7.0,20.0,8.0,1.0,0.0,8.0,2.0,3.0,12.0,9.0,16.0,7.0,27.0,0.0,17.0,7.0,5.0,17.0,18.0,0.0,12.0,3.0,0.0,1.0,0.0,66.0,17.0,15.0
0,Villarreal,20,2019-01-20,16:15:00,Home,Athletic Club,1,1,0.5,0.38,0.01,0.0,9.0,2.0,1.0,0.0,559.0,18.0,18.0,6.0,0.5,0.4,18.0,0.0,318.0,33.0,254.0,16.0,2095.0,0.8,6.0,26.0,5.0,1.0,0.0,15.0,3.0,1.0,13.0,12.0,18.0,6.0,31.0,0.0,17.0,8.0,4.0,18.0,9.0,0.0,13.0,1.0,0.0,0.0,0.0,48.0,26.0,23.0
1,Athletic Club,20,2019-01-20,16:15:00,Away,Villarreal,1,1,1.1,1.08,0.3333333333333333,1.0,3.0,1.0,4.0,0.0,552.0,17.0,2.0,10.0,1.0,1.0,6.0,2.0,311.0,38.0,237.0,9.0,2516.0,0.4,2.0,32.0,4.0,1.0,0.0,18.0,1.0,3.0,13.0,8.0,15.0,7.0,28.0,0.0,9.0,12.0,0.0,15.0,6.0,0.0,17.0,3.0,0.0,0.0,1.0,48.0,23.0,26.0
0,Levante,20,2019-01-20,18:30:00,Home,Valladolid,2,0,1.5,1.34,0.034166666666666665,2.0,13.0,4.0,6.0,0.0,503.0,18.0,12.0,10.0,1.4000000000000001,1.2,21.0,4.0,283.0,32.0,218.0,19.0,2469.0,0.8,8.0,29.0,7.0,2.0,2.0,18.0,3.0,2.0,12.0,10.0,18.0,8.0,24.0,0.0,25.0,11.0,7.0,17.0,15.0,0.0,12.0,2.0,0.0,0.0,0.0,63.0,13.0,16.0
1,Valladolid,20,2019-01-20,18:30:00,Away,Levante,0,2,1.5,1.45,0.028333333333333335,0.0,12.0,3.0,5.0,0.0,510.0,26.0,6.0,12.0,1.4,1.2000000000000002,24.0,0.0,282.0,31.0,261.0,26.0,2448.0,0.6,7.0,15.0,8.0,6.0,1.0,19.0,2.0,2.0,16.0,11.0,27.0,16.0,17.0,0.0,19.0,10.0,5.0,13.0,8.0,0.0,18.0,2.0,0.0,0.0,0.0,64.0,16.0,13.0
0,Rayo Vallecano,20,2019-01-20,18:30:00,Home,Real Sociedad,2,2,1.6,0.89,0.09090909090909091,1.0,11.0,4.0,2.0,0.0,471.0,24.0,12.0,14.0,0.9,0.8,15.0,1.0,245.0,21.0,239.0,17.0,1906.0,0.7000000000000001,7.0,12.0,5.0,2.0,1.0,15.0,2.0,1.0,17.0,8.0,21.0,13.0,24.0,0.0,15.0,8.0,3.0,26.0,14.0,0.0,14.0,1.0,0.0,0.0,0.0,55.0,10.0,13.0
1,Real Sociedad,20,2019-01-20,18:30:00,Away,Rayo Vallecano,2,2,0.9,1.59,0.11666666666666667,1.0,10.0,4.0,1.0,0.0,695.0,22.0,9.0,6.0,1.6,1.1,19.0,4.0,476.0,63.0,435.0,21.0,2946.0,1.5,9.0,35.0,11.0,2.0,5.0,21.0,9.0,1.0,16.0,8.0,23.0,15.0,15.0,0.0,25.0,8.0,5.0,14.0,16.0,0.0,10.0,1.0,0.0,0.0,0.0,67.0,13.0,10.0
0,Barcelona,20,2019-01-20,20:45:00,Home,Leganés,3,1,0.9,1.76,0.17357142857142857,2.0,15.0,7.0,3.0,0.0,913.0,13.0,9.0,11.0,1.9,0.9,24.0,5.0,713.0,58.0,591.0,36.0,3495.0,1.1,9.0,53.0,13.0,1.0,3.0,13.0,5.0,0.0,8.0,6.0,10.0,4.0,6.0,0.0,35.0,12.0,12.0,13.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,67.0,11.0,11.0
1,Leganés,20,2019-01-20,20:45:00,Away,Barcelona,1,3,1.8,0.89,0.21200000000000002,1.0,5.0,2.0,3.0,0.0,420.0,22.0,14.0,11.0,0.9,0.8,8.0,2.0,211.0,14.0,222.0,10.0,1798.0,0.8,3.0,12.0,3.0,1.0,2.0,6.0,1.0,1.0,13.0,12.0,44.0,32.0,21.0,0.0,8.0,6.0,3.0,8.0,7.0,0.0,18.0,1.0,0.0,0.0,0.0,57.0,11.0,11.0
0,Eibar,20,2019-01-21,21:00:00,Home,Espanyol,3,0,0.9,1.6700000000000002,0.12466666666666668,2.0,16.0,9.0,2.0,0.0,596.0,15.0,6.0,13.0,1.6,1.2,24.0,3.0,360.0,44.0,253.0,14.0,2716.0,0.7000000000000001,10.0,34.0,13.0,4.0,0.0,24.0,6.0,6.0,9.0,1.0,8.0,7.0,10.0,1.0,25.0,6.0,4.0,10.0,11.0,0.0,16.0,6.0,0.0,0.0,0.0,56.0,21.0,30.0
1,Espanyol,20,2019-01-21,21:00:00,Away,Eibar,0,3,1.6,0.8500000000000001,0.0,0.0,6.0,0.0,5.0,0.0,524.0,17.0,10.0,21.0,0.8999999999999999,0.7999999999999999,8.0,0.0,270.0,12.0,200.0,4.0,2033.0,0.2,3.0,14.0,2.0,0.0,2.0,5.0,2.0,6.0,12.0,6.0,16.0,10.0,29.0,1.0,7.0,1.0,3.0,19.0,14.0,0.0,10.0,6.0,0.0,0.0,0.0,50.0,30.0,21.0
0,Sevilla,21,2019-01-26,13:00:00,Home,Levante,5,0,0.9,0.93,0.0,0.0,6.0,0.0,1.0,0.0,468.0,22.0,9.0,8.0,1.0,0.9,11.0,0.0,276.0,33.0,252.0,16.0,2248.0,0.7,6.0,24.0,4.0,0.0,1.0,18.0,8.0,2.0,13.0,13.0,34.0,21.0,18.0,0.0,13.0,6.0,5.0,14.0,11.0,0.0,13.0,2.0,0.0,2.0,0.0,46.0,17.0,10.0
1,Levante,21,2019-01-26,13:00:00,Away,Sevilla,0,5,4.6,4.58,0.18681818181818183,3.0,21.0,7.0,2.0,0.0,562.0,17.0,6.0,9.0,3.0,2.4,39.0,9.0,359.0,37.0,281.0,25.0,2742.0,1.3,17.0,31.0,15.0,2.0,1.0,16.0,5.0,1.0,8.0,6.0,21.0,15.0,23.0,0.0,37.0,13.0,5.0,8.0,9.0,0.0,15.0,1.0,2.0,0.0,0.0,59.0,10.0,17.0
0,Atlético Madrid,21,2019-01-26,16:15:00,Home,Getafe,2,0,0.3,1.26,0.18666666666666665,1.0,10.0,6.0,2.0,0.0,781.0,19.0,14.0,13.0,1.4,0.7,17.0,3.0,547.0,34.0,391.0,9.0,2973.0,0.8,7.0,40.0,6.0,1.0,1.0,3.0,3.0,3.0,11.0,7.0,14.0,7.0,24.0,1.0,15.0,8.0,5.0,12.0,7.0,0.0,11.0,3.0,0.0,0.0,0.0,62.0,36.0,20.0
1,Getafe,21,2019-01-26,16:15:00,Away,Atlético Madrid,0,2,1.1,0.34,0.125,0.0,6.0,2.0,7.0,2.0,437.0,15.0,13.0,4.0,0.30000000000000004,0.30000000000000004,11.0,0.0,221.0,32.0,163.0,8.0,2385.0,0.30000000000000004,5.0,31.0,6.0,2.0,0.0,24.0,6.0,1.0,9.0,8.0,19.0,11.0,12.0,0.0,9.0,7.0,2.0,16.0,12.0,2.0,26.0,1.0,0.0,0.0,0.0,52.0,20.0,36.0
0,Leganés,21,2019-01-26,18:30:00,Home,Eibar,2,2,0.2,0.21000000000000002,0.1,1.0,5.0,2.0,3.0,0.0,491.0,18.0,12.0,7.0,0.1,0.1,9.0,3.0,224.0,35.0,195.0,9.0,1847.0,0.5,3.0,17.0,5.0,3.0,1.0,21.0,5.0,2.0,11.0,8.0,19.0,11.0,33.0,0.0,9.0,4.0,0.0,17.0,9.0,0.0,14.0,2.0,0.0,0.0,0.0,56.0,30.0,34.0
1,Eibar,21,2019-01-26,18:30:00,Away,Leganés,2,2,0.7,0.67,0.07111111111111111,2.0,9.0,3.0,2.0,0.0,549.0,13.0,15.0,6.0,0.6,0.5,17.0,4.0,274.0,22.0,228.0,15.0,2335.0,0.4,6.0,19.0,3.0,2.0,0.0,17.0,4.0,1.0,9.0,4.0,9.0,5.0,20.0,0.0,15.0,8.0,4.0,13.0,10.0,0.0,16.0,1.0,0.0,0.0,0.0,56.0,34.0,30.0
0,Valencia,21,2019-01-26,20:45:00,Home,Villarreal,3,0,0.7,1.53,0.1288888888888889,3.0,18.0,9.0,1.0,0.0,579.0,9.0,11.0,20.0,1.4000000000000001,1.5,33.0,6.0,367.0,44.0,371.0,23.0,2923.0,1.2,16.0,40.0,11.0,5.0,3.0,21.0,7.0,2.0,6.0,2.0,12.0,10.0,19.0,0.0,25.0,9.0,2.0,13.0,8.0,0.0,13.0,2.0,0.0,0.0,0.0,50.0,22.0,10.0
1,Villarreal,21,2019-01-26,20:45:00,Away,Valencia,0,3,1.5,0.73,0.05538461538461538,0.0,14.0,5.0,3.0,0.0,651.0,17.0,8.0,9.0,0.7000000000000001,0.7000000000000001,24.0,0.0,451.0,51.0,393.0,17.0,2480.0,0.8,8.0,29.0,11.0,2.0,1.0,22.0,4.0,3.0,11.0,9.0,24.0,15.0,12.0,1.0,19.0,2.0,0.0,12.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,44.0,10.0,22.0
0,Valladolid,21,2019-01-27,12:00:00,Home,Celta Vigo,2,1,1.0,0.97,0.08666666666666666,1.0,9.0,3.0,5.0,1.0,540.0,15.0,9.0,7.0,0.8999999999999999,0.7999999999999999,14.0,1.0,325.0,30.0,266.0,23.0,2750.0,0.5,7.0,22.0,4.0,2.0,0.0,21.0,5.0,1.0,10.0,4.0,14.0,10.0,18.0,0.0,9.0,10.0,2.0,12.0,8.0,1.0,19.0,1.0,0.0,0.0,0.0,49.0,22.0,21.0
